Year,Month,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORT,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVE,EFFECT,EFFD
1967,1,1/26/1967,68200,30921,1890,62,2829,5650,10431,109552,77,0,360,0,437,1000,18298,0,-17298,9899,31137,94065,126413,0,-15,108474,-17
1967,1,1/27/1967,67300,26595,2860,50,2829,4950,10689,104584,77,0,650,0,727,950,5458,0,-4508,9779,22671,85378,108365,0.01,-4,102043,-6
1967,1,1/28/1967,73300,29262,2190,50,2829,5660,10729,113291,74,0,760,0,834,950,5458,0,-4508,10577,23402,93247,116965,0.01,-3,110288,-6
1967,1,1/29/1967,79300,46036,4120,62,2829,6230,13241,138577,67,0,761,0,828,950,6823,0,-5873,11375,27605,115605,143622,0.01,-4,135408,-6
1967,1,1/30/1967,86100,89660,6510,105,2829,5960,15404,191164,64,0,471,0,535,950,7444,0,-6494,12280,31370,165298,197123,0,-3,188264,-5
1967,1,1/31/1967,90700,122880,7140,109,2829,6760,16838,230418,71,0,325,0,396,900,10111,0,-9211,12892,35321,203267,239233,0,-4,227406,-5
1967,2,2/1/1967,90100,132590,6060,93,918,8070,15141,237831,73,0,324,0,397,900,10297,0,-9397,12812,33664,212509,246831,0,-4,233995,-5
1967,2,2/2/1967,81900,117587,3000,57,918,7880,11855,211342,71,0,215,0,286,900,10297,0,-9397,11721,29398,190397,220453,0,-4,207630,-6
1967,2,2/3/1967,76400,97914,1980,45,918,8260,11203,185517,77,0,178,0,255,900,6885,0,-5985,10990,25828,165000,191247,0,-3,181046,-6
1967,2,2/4/1967,72800,74276,1510,41,918,8270,10739,157815,76,0,178,0,254,900,2977,0,-2077,10511,22346,137147,159638,0,-1,152751,-5
1967,2,2/5/1967,70800,57166,1240,39,918,7930,10127,138093,76,0,177,0,253,900,186,0,714,10245,19655,117521,137126,0,1,132831,-3
1967,2,2/6/1967,69100,46095,1060,38,918,7600,9616,124811,74,0,177,0,251,900,0,0,900,10019,18799,104924,123660,0,1,119736,-3
1967,2,2/7/1967,67800,38038,946,38,918,7370,9272,115110,77,0,213,0,290,900,0,0,900,9846,18243,95740,113920,0,1,110185,-3
1967,2,2/8/1967,66300,32159,878,36,918,7410,9242,107701,75,0,213,0,288,900,0,0,900,9646,18015,88561,106513,0,1,102750,-4
1967,2,2/9/1967,64500,25004,822,36,918,7610,9386,98890,80,0,213,0,293,900,0,0,900,9407,17915,79845,97697,0,1,93809,-4
1967,2,2/10/1967,62900,18082,782,36,918,7740,9476,90458,73,0,215,0,288,850,0,0,850,9194,17830,71550,89320,0,1,85300,-5
1967,2,2/11/1967,60800,10580,746,36,918,7770,9470,80850,75,0,215,0,290,850,0,0,850,8915,17543,62227,79710,0,1,75672,-5
1967,2,2/12/1967,58400,6090,710,36,918,7480,9144,73634,73,0,611,0,684,850,0,0,850,8596,16504,55656,72100,0.01,2,68645,-5
1967,2,2/13/1967,55700,4100,694,36,918,6830,8478,68278,75,0,614,0,689,850,0,0,850,8237,15474,51325,66739,0.01,2,63711,-5
1967,2,2/14/1967,52600,3410,690,35,918,6300,7943,63953,81,0,685,0,766,850,0,0,850,7824,14449,47948,62337,0.01,3,59731,-4
1967,2,2/15/1967,49500,2010,680,35,918,5880,7513,59023,81,0,865,0,946,850,0,0,850,7412,13427,43860,57227,0.01,3,55074,-4
1967,2,2/16/1967,45800,2750,610,35,918,5800,7363,55913,80,0,931,0,1011,850,62,0,788,6920,12760,41409,54114,0.02,3,52025,-4
1967,2,2/17/1967,42700,2550,567,35,918,5740,7260,52510,83,0,994,0,1077,850,62,0,788,6508,12179,38521,50645,0.02,4,48661,-4
1967,2,2/18/1967,39800,2350,531,62,918,5530,7041,49191,89,0,995,0,1084,850,62,0,788,6122,11567,35807,47319,0.02,4,45478,-4
1967,2,2/19/1967,37800,2120,504,37,918,5300,6759,46679,82,0,998,0,1080,850,62,0,788,5856,11023,33843,44811,0.02,4,43116,-4
1967,2,2/20/1967,36000,1838,477,38,918,5130,6563,44401,88,0,996,0,1084,850,62,0,788,5617,10584,32000,42529,0.02,4,40948,-4
1967,2,2/21/1967,34300,1666,441,36,918,5110,6505,42471,88,0,1095,0,1183,900,0,0,900,5390,10127,30324,40388,0.03,5,39015,-4
1967,2,2/22/1967,33700,1585,411,35,918,4990,6354,41639,86,0,1163,0,1249,900,0,0,900,5311,9831,29722,39490,0.03,5,38261,-3
1967,2,2/23/1967,31400,1422,392,34,918,4990,6334,39156,81,0,1163,0,1244,900,0,0,900,5005,9510,27565,37012,0.03,5,35778,-3
1967,2,2/24/1967,30800,1302,380,34,918,5180,6512,38614,81,0,1165,0,1246,900,186,0,714,4925,9727,26977,36654,0.03,5,35140,-4
1967,2,2/25/1967,29800,1447,411,39,918,5010,6378,37625,78,0,1165,0,1243,900,434,0,466,4792,9624,26325,35916,0.03,5,34299,-5
1967,2,2/26/1967,29800,1311,465,35,918,4630,6048,37159,88,0,1163,0,1251,900,434,0,466,4792,9286,26189,35442,0.03,5,34080,-4
1967,2,2/27/1967,28900,1232,414,31,918,4260,5623,35755,90,0,1160,0,1250,900,434,0,466,4672,8742,25330,34039,0.03,5,32916,-3
1967,2,2/28/1967,28200,1126,380,27,918,4100,5425,34751,86,0,1095,0,1181,900,434,0,466,4579,8520,24617,33104,0.03,5,32016,-3
1967,3,3/1/1967,27100,907,355,36,1398,4040,5829,33836,86,0,1203,0,1289,950,248,0,702,4433,8517,23377,31845,0.04,6,31105,-2
1967,3,3/2/1967,27000,835,345,34,1398,3750,5527,33362,81,0,1340,0,1421,1000,0,0,1000,4420,7876,23135,30941,0.04,7,30775,-1
1967,3,3/3/1967,26300,809,338,33,1398,3590,5359,32468,79,0,1768,0,1847,1000,0,0,1000,4326,7188,22503,29621,0.05,9,29985,1
1967,3,3/4/1967,25500,751,342,25,1398,3420,5185,31436,78,0,2001,0,2079,1000,0,0,1000,4220,6676,21751,28357,0.06,10,29063,2
1967,3,3/5/1967,25100,688,355,24,1398,3240,5017,30805,75,0,2003,0,2078,1050,0,0,1050,4167,6424,21327,27677,0.07,10,28542,3
1967,3,3/6/1967,24000,682,348,30,1398,2790,4566,29248,76,0,2127,0,2203,1050,0,0,1050,4021,5702,20367,25995,0.07,11,27277,5
1967,3,3/7/1967,22500,661,340,33,1398,2480,4251,27412,66,0,2269,0,2335,1050,0,0,1050,3821,5055,19046,24027,0.08,12,24932,4
1967,3,3/8/1967,22200,638,335,35,1398,2510,4278,27116,70,0,2208,0,2278,1100,0,0,1100,6178,7463,16352,23738,0.08,12,24606,4
1967,3,3/9/1967,22000,587,330,22,1398,2350,4100,26687,65,0,2381,0,2446,1100,0,0,1100,8536,9475,13743,23141,0.09,13,24337,5
1967,3,3/10/1967,21400,500,325,27,1398,2240,3990,25890,69,0,2526,0,2595,1100,0,0,1100,8360,9040,13232,22195,0.1,14,23650,6
1967,3,3/11/1967,21300,692,408,40,1398,2340,4186,26178,69,0,2260,0,2329,1150,4280,0,-3130,8330,12222,14538,26979,0.09,-3,25127,-7
1967,3,3/12/1967,24500,1079,852,43,1398,3420,5713,31292,55,0,2170,0,2225,1150,5334,0,-4184,9268,15476,17483,33251,0.07,-6,29697,-12
1967,3,3/13/1967,27100,1839,3240,40,1398,2520,7198,36137,49,0,1679,0,1728,1200,8435,0,-7235,7220,17393,23745,41644,0.05,-15,35584,-17
1967,3,3/14/1967,32400,2430,3880,39,1398,3210,8527,43357,57,0,1266,0,1323,1250,11350,0,-10100,5138,18907,32520,52134,0.03,-20,42786,-22
1967,3,3/15/1967,35800,4180,2070,38,1398,4130,7636,47616,61,0,1332,0,1393,1250,11350,0,-10100,5590,18398,37218,56323,0.03,-18,46447,-21
1967,3,3/16/1967,37700,7910,3260,52,1398,5500,10210,55820,55,0,1207,0,1262,1300,11350,0,-10050,5843,21324,42581,64608,0.02,-16,53753,-20
1967,3,3/17/1967,57100,10464,10100,71,1398,8630,20199,87763,55,0,1204,0,1259,1350,12281,0,-10931,8423,34468,62202,97435,0.01,-11,83793,-16
1967,3,3/18/1967,76700,12706,6440,50,1398,12100,19988,109394,67,0,1346,0,1413,1350,9180,0,-7830,11030,34695,80568,115811,0.01,-6,102704,-13
1967,3,3/19/1967,76300,27286,3280,38,1398,14600,19316,122902,67,0,1348,0,1415,1400,6265,0,-4865,10976,32039,93972,126352,0.01,-3,114142,-11
1967,3,3/20/1967,75000,24424,2220,29,1398,15900,19547,118971,62,0,1288,0,1350,1400,6451,0,-5051,10804,32284,90034,122672,0.01,-3,109394,-12
1967,3,3/21/1967,71100,15041,1780,23,1398,16300,19501,105642,56,0,1860,0,1916,1450,2171,0,-721,10285,28339,76058,104447,0.02,1,95155,-10
1967,3,3/22/1967,63800,8171,1540,18,1398,15500,18456,90427,56,0,2233,0,2289,1500,186,0,1314,9314,24627,62289,86824,0.02,4,80155,-8
1967,3,3/23/1967,60500,6130,1480,18,1398,13600,16496,83126,58,0,2550,0,2608,1500,310,0,1190,8875,21990,57422,79328,0.03,5,74108,-7
1967,3,3/24/1967,58300,5560,1670,20,1398,10500,13588,77448,64,0,2570,0,2634,1550,310,0,1240,8582,18730,54931,73574,0.03,5,70437,-4
1967,3,3/25/1967,57200,4890,1410,20,1398,8390,11218,73308,64,0,2600,0,2664,1550,124,0,1426,8436,16063,53255,69218,0.04,6,67641,-2
1967,3,3/26/1967,55200,3410,1250,20,1398,7380,10048,68658,59,0,2600,0,2659,1600,124,0,1476,8170,14600,50027,64523,0.04,6,63640,-1
1967,3,3/27/1967,51700,2850,1110,22,1398,6660,9190,63740,52,0,2568,0,2620,1600,124,0,1476,7705,13316,46432,59644,0.04,6,59190,-1
1967,3,3/28/1967,47100,2620,982,24,1398,6050,8454,58174,58,0,2032,0,2090,1650,0,0,1650,7093,12385,42165,54434,0.03,6,53994,-1
1967,3,3/29/1967,43400,2470,1140,27,1398,5450,8015,53885,58,0,2062,0,2120,1650,0,0,1650,6601,11424,38807,50115,0.04,7,50095,0
1967,3,3/30/1967,41000,2570,1000,39,1398,4990,7427,50997,59,0,2138,0,2197,1650,0,0,1650,6282,10440,36826,47150,0.04,8,47506,1
1967,3,3/31/1967,39500,3220,1240,98,1398,5050,7786,50506,60,0,1941,0,2001,1700,5272,0,-3572,6082,14189,37638,52077,0.04,-3,47759,-9
1967,4,4/1/1967,40100,3950,1940,100,3450,5910,11400,55450,60,0,1732,0,1792,1750,6202,0,-4452,6162,18664,39135,58110,0.03,-5,52276,-11
1967,4,4/2/1967,42100,4130,1400,230,3450,7930,13010,59240,62,0,1731,0,1793,1750,6202,0,-4452,6428,20539,41049,61899,0.03,-4,54753,-13
1967,4,4/3/1967,42700,4020,1090,311,3450,8830,13681,60401,53,0,1688,0,1741,1750,6202,0,-4452,6508,21342,41459,63112,0.03,-4,55329,-14
1967,4,4/4/1967,41700,3870,974,335,3450,8920,13679,59249,55,0,1173,0,1228,1800,6202,0,-4402,6375,21687,40428,62423,0.02,-5,54111,-15
1967,4,4/5/1967,39900,3860,1240,342,3450,7620,12652,56412,56,0,1549,0,1605,1800,1116,0,684,6135,16737,37433,54123,0.03,4,51356,-5
1967,4,4/6/1967,39200,4280,1240,366,3450,6740,11796,55276,52,0,1486,0,1538,1800,2977,0,-1177,6042,17065,37768,54915,0.03,1,51072,-8
1967,4,4/7/1967,44200,5580,5100,387,3450,7490,16427,66207,50,0,1274,0,1324,1800,6140,0,-4340,6707,24631,44288,69223,0.02,-5,61990,-12
1967,4,4/8/1967,50100,6120,3580,378,3450,10300,17708,73928,50,0,1345,0,1395,1850,6140,0,-4290,7492,26594,49929,76823,0.02,-4,67877,-13
1967,4,4/9/1967,52000,5830,2050,370,3450,12700,18570,76400,50,0,1277,0,1327,1850,6140,0,-4290,7745,27777,51286,79363,0.02,-4,68789,-15
1967,4,4/10/1967,51600,5570,1600,441,3450,13700,19191,76361,56,0,1216,0,1272,1850,5954,0,-4104,7691,28278,50628,79193,0.02,-4,68072,-16
1967,4,4/11/1967,51500,5600,2970,626,3450,13900,20946,78046,54,0,1146,0,1200,1850,6140,0,-4290,7678,30213,50623,81136,0.01,-4,69655,-16
1967,4,4/12/1967,51600,4880,2920,829,3450,14000,21199,77679,50,0,1425,0,1475,1850,2977,0,-1127,7691,28148,49105,77331,0.02,0,68748,-12
1967,4,4/13/1967,51000,3540,1890,865,3450,13800,20005,74545,60,0,975,0,1035,1900,2977,0,-1077,7612,27282,47230,74587,0.01,0,65737,-13
1967,4,4/14/1967,49500,3040,1570,870,3450,13900,19790,72330,60,0,722,0,782,1900,2977,0,-1077,7412,27120,45430,72625,0.01,0,63457,-14
1967,4,4/15/1967,48500,2830,1530,880,3450,14000,19860,71190,64,0,723,0,787,1900,3411,0,-1511,7279,27334,44474,71914,0.01,-1,62317,-15
1967,4,4/16/1967,48100,2660,1690,880,3450,13000,19020,69780,58,0,652,0,710,1900,744,0,1156,7226,24785,43210,67914,0.01,3,61157,-11
1967,4,4/17/1967,47800,2550,1360,880,3450,12100,17790,68140,60,0,866,0,926,1900,744,0,1156,7186,23299,42840,66058,0.01,3,60102,-10
1967,4,4/18/1967,47900,3660,3370,880,3450,11500,19200,70760,61,0,867,0,928,1900,1054,0,846,7199,24921,44124,68986,0.01,3,63158,-9
1967,4,4/19/1967,50200,5690,3640,880,3450,11800,19770,75660,68,0,871,0,939,1900,2977,0,-1077,7505,27036,48687,75798,0.01,0,68152,-11
1967,4,4/20/1967,52600,5810,3030,950,3450,14100,21530,79940,61,0,870,0,931,1900,4714,0,-2814,7824,30252,51374,81823,0.01,-2,71197,-15
1967,4,4/21/1967,54700,5940,2580,1200,3450,15400,22630,83270,62,0,871,0,933,1900,6575,0,-4675,8104,32840,53845,87012,0.01,-4,73961,-18
1967,4,4/22/1967,56300,6780,3540,1300,3450,15800,24090,87170,61,0,944,0,1005,1900,8064,0,-6164,8316,35408,56490,92329,0.01,-6,77825,-19
1967,4,4/23/1967,56500,6970,3190,1750,3450,17000,25390,88860,61,0,1525,0,1586,1900,7816,0,-5916,8343,35992,56783,93190,0.02,-5,78697,-18
1967,4,4/24/1967,56500,7410,3340,1750,3450,18400,26940,90850,60,0,946,0,1006,1950,6451,0,-4501,8343,37203,56827,94345,0.01,-4,79565,-19
1967,4,4/25/1967,56800,8560,2830,1750,3450,20400,28430,93790,71,0,1196,0,1267,1950,4280,0,-2330,8383,37061,57629,94853,0.01,-1,80880,-17
1967,4,4/26/1967,57500,8060,2200,1750,3450,23700,31100,96660,78,0,1179,0,1257,1950,2109,0,-159,8476,38422,57129,95562,0.01,1,81279,-18
1967,4,4/27/1967,57800,7230,1950,1800,3450,25000,32200,97230,64,0,1112,0,1176,1950,620,0,1330,8516,38676,56142,94724,0.01,3,80781,-17
1967,4,4/28/1967,57700,6110,1930,2100,3450,25200,32680,96490,72,0,1042,0,1114,2000,558,0,1442,8503,39132,54903,93934,0.01,3,79894,-18
1967,4,4/29/1967,57600,5330,1670,2450,3450,25800,33370,96300,74,0,947,0,1021,2000,992,0,1008,8489,40183,54159,94271,0.01,2,79379,-19
1967,4,4/30/1967,57000,4830,1470,2450,3450,25900,33270,95100,62,0,1060,0,1122,2000,992,0,1008,8410,39903,53138,92970,0.01,2,78114,-19
1967,5,5/1/1967,55600,4470,1360,2450,341,24900,29051,89121,71,0,1086,0,1157,2000,992,0,1008,8223,35462,51565,86956,0.01,2,72785,-19
1967,5,5/2/1967,53700,4130,1280,2750,341,24200,28571,86401,65,0,1159,0,1224,2000,992,0,1008,7971,34663,49577,84169,0.01,3,70520,-19
1967,5,5/3/1967,51500,3410,1260,2870,341,23600,28071,82981,74,0,1196,0,1270,2050,992,0,1058,7678,33791,46936,80653,0.01,3,67482,-20
1967,5,5/4/1967,49000,2930,1300,2840,341,23200,27681,79611,68,0,1197,0,1265,2100,0,0,2100,7346,32397,43996,76246,0.02,4,64216,-19
1967,5,5/5/1967,46800,2710,1370,2850,341,22800,27361,76871,76,0,1197,0,1273,2100,0,0,2100,7053,31776,41869,73498,0.02,4,61736,-19
1967,5,5/6/1967,45100,2610,1490,2780,341,22300,26911,74621,74,0,1256,0,1330,2100,0,0,2100,6827,31043,40295,71191,0.02,5,59811,-19
1967,5,5/7/1967,43400,2480,1530,2760,341,21800,26431,72311,74,0,1277,0,1351,2150,0,0,2150,6601,30284,38677,68810,0.02,5,57819,-19
1967,5,5/8/1967,42500,2380,1770,2710,341,21200,26021,70901,72,0,1280,0,1352,2150,0,0,2150,6481,29753,37797,67399,0.02,5,56799,-19
1967,5,5/9/1967,43400,1400,2190,2650,341,20600,25781,70581,83,0,1421,0,1504,2200,0,0,2200,6601,29448,37583,66877,0.02,5,56861,-18
1967,5,5/10/1967,45600,1013,2970,2650,341,20200,26161,72774,83,0,1354,0,1437,2200,248,0,1952,6893,30348,39173,69385,0.02,5,59351,-17
1967,5,5/11/1967,48200,1016,3110,2650,341,20500,26601,75817,80,0,1425,0,1505,2250,248,0,2002,7239,31034,41416,72310,0.02,5,62192,-16
1967,5,5/12/1967,49900,944,2540,2640,341,21500,27021,77865,76,0,1431,0,1507,2300,248,0,2052,7465,31645,42804,74306,0.02,5,63582,-17
1967,5,5/13/1967,49200,788,2190,2580,341,21700,26811,76799,81,0,1741,0,1822,2300,248,0,2052,7372,31027,42041,72925,0.02,5,62386,-17
1967,5,5/14/1967,46900,603,1960,2570,341,19800,24671,72174,87,0,1738,0,1825,2350,248,0,2102,7066,28546,39848,68247,0.02,5,58989,-16
1967,5,5/15/1967,44800,487,1910,2580,341,18500,23331,68618,87,0,1737,0,1824,2350,0,0,2350,6787,26767,37842,64444,0.03,6,56241,-15
1967,5,5/16/1967,44100,438,2120,2530,341,18300,23291,67829,96,0,1836,0,1932,2400,0,0,2400,6694,26493,37172,63497,0.03,6,55574,-14
1967,5,5/17/1967,45300,364,2510,2510,341,18500,23861,69525,114,0,1974,0,2088,2450,0,0,2450,6853,27034,38125,64987,0.03,7,57133,-14
1967,5,5/18/1967,47500,229,2790,2520,341,18500,24151,71880,105,0,2541,0,2646,2450,0,0,2450,7146,27059,39897,66784,0.04,7,59488,-12
1967,5,5/19/1967,50100,201,2830,2520,341,18000,23691,73992,99,0,2543,0,2642,2500,0,0,2500,7492,26916,42109,68850,0.03,7,61917,-11
1967,5,5/20/1967,52000,194,2790,2530,341,17400,23061,75255,84,0,2548,0,2632,2550,0,0,2550,7745,26517,43735,70073,0.03,7,63563,-10
1967,5,5/21/1967,53700,169,2900,2530,341,16900,22671,76540,109,0,2555,0,2664,2550,0,0,2550,7971,26321,45184,71326,0.03,7,65173,-9
1967,5,5/22/1967,55700,156,3070,2530,341,16300,22241,78097,111,0,2614,0,2725,2600,0,0,2600,8237,26063,46891,72772,0.03,7,67112,-8
1967,5,5/23/1967,57800,172,3020,2520,341,16600,22481,80453,111,0,2618,0,2729,2650,0,0,2650,8516,26546,48714,75074,0.03,7,69266,-8
1967,5,5/24/1967,59900,180,2760,2510,341,17800,23411,83491,117,0,2565,0,2682,2700,0,0,2700,8795,27769,50529,78109,0.03,6,71516,-9
1967,5,5/25/1967,61500,371,2560,2510,341,19300,24711,86582,115,0,2049,0,2164,2750,0,0,2750,9008,29768,52093,81668,0.02,6,73625,-11
1967,5,5/26/1967,62700,1200,2280,2500,341,21000,26121,90021,116,0,1817,0,1933,2750,0,0,2750,9168,31569,53962,85338,0.02,5,75959,-12
1967,5,5/27/1967,63000,1912,2030,2520,341,21000,25891,90803,113,0,2040,0,2153,2800,0,0,2800,9208,31126,54920,85850,0.02,5,76733,-12
1967,5,5/28/1967,62500,1821,1840,2520,341,20700,25401,89722,116,0,2283,0,2399,2850,0,0,2850,9141,30291,54382,84473,0.03,6,75840,-11
1967,5,5/29/1967,61400,1528,1670,2530,341,21000,25541,88469,117,0,2102,0,2219,2900,0,0,2900,8995,30432,53121,83350,0.02,6,74384,-12
1967,5,5/30/1967,59700,1365,1500,2530,341,21300,25671,86736,113,0,2204,0,2317,2950,0,0,2950,8769,30206,51470,81469,0.03,6,72449,-12
1967,5,5/31/1967,57400,1474,1360,2540,341,21900,26141,85015,119,0,1870,0,1989,3000,0,0,3000,8463,30665,49571,80026,0.02,6,70330,-14
1967,6,6/1/1967,54800,1656,1320,2570,202,22500,26592,83048,111,0,1806,0,1917,3050,806,0,2244,8117,31333,47711,78887,0.02,5,68086,-16
1967,6,6/2/1967,52500,1930,1180,2590,202,23100,27072,81502,93,0,1699,0,1792,3100,1054,0,2046,7811,31761,46046,77664,0.02,5,66180,-17
1967,6,6/3/1967,50100,2224,1040,2600,202,23200,27042,79366,89,0,1756,0,1845,3150,1178,0,1972,7492,31407,44280,75549,0.02,5,63990,-18
1967,6,6/4/1967,47900,2105,938,2600,202,22000,25740,75745,93,0,2485,0,2578,3200,1178,0,2022,7199,29047,42240,71145,0.03,6,61142,-16
1967,6,6/5/1967,46600,2550,978,2570,202,20300,24050,73200,86,0,1688,0,1774,3250,1178,0,2072,7026,27955,41544,69354,0.02,5,59694,-16
1967,6,6/6/1967,46100,2851,1260,2590,202,20100,24152,73103,86,0,1447,0,1533,3300,434,0,2866,6960,27716,41189,68704,0.02,6,59608,-15
1967,6,6/7/1967,46100,2921,1060,2610,202,21500,25372,74393,86,0,1615,0,1701,3350,186,0,3164,6960,28574,41175,69528,0.02,7,59943,-16
1967,6,6/8/1967,46300,2978,1000,2580,202,21700,25482,74760,82,0,1691,0,1773,3400,62,0,3338,6986,28525,41357,69649,0.02,7,60154,-16
1967,6,6/9/1967,46100,2977,974,2570,202,20500,24246,73323,102,0,1728,0,1830,3450,62,0,3388,6960,27174,41168,68105,0.02,7,59490,-14
1967,6,6/10/1967,45300,2805,966,2240,202,20200,23608,71713,96,0,1808,0,1904,3500,62,0,3438,6853,26322,40289,66371,0.03,7,58067,-14
1967,6,6/11/1967,44900,2577,946,2080,202,20600,23828,71305,99,0,2488,0,2587,3550,0,0,3550,6800,25734,39683,65168,0.03,9,57383,-14
1967,6,6/12/1967,44500,2308,914,2080,202,21400,24596,71404,105,0,1814,0,1919,3600,0,0,3600,6747,27084,39053,65885,0.03,8,56954,-16
1967,6,6/13/1967,44300,1972,882,1620,202,22200,24904,71176,101,0,1776,0,1877,3650,310,0,3340,6720,27576,38617,65959,0.02,7,56245,-17
1967,6,6/14/1967,44700,1773,834,1090,202,22000,24126,70599,115,0,2012,0,2127,3700,310,0,3390,6774,26570,38750,65082,0.03,8,55791,-17
1967,6,6/15/1967,44200,1649,814,645,202,19800,21461,67310,114,0,2025,0,2139,3750,310,0,3440,6707,23793,38179,61731,0.03,8,53924,-14
1967,6,6/16/1967,43400,1529,806,549,202,17700,19257,64186,107,0,2012,0,2119,3800,310,0,3490,6601,21471,37351,58577,0.03,9,52158,-12
1967,6,6/17/1967,43300,1279,834,511,202,16200,17747,62326,114,0,2108,0,2222,3850,310,0,3540,6587,19811,37001,56564,0.03,9,51265,-10
1967,6,6/18/1967,43700,1037,882,487,202,16100,17671,62408,119,0,2896,0,3015,3900,0,0,3900,6641,18762,37004,55493,0.05,11,51358,-8
1967,6,6/19/1967,43800,840,850,476,202,16800,18328,62968,116,0,2115,0,2231,3950,0,0,3950,6654,20184,36880,56787,0.03,10,51456,-10
1967,6,6/20/1967,43700,729,794,469,202,17800,19265,63694,112,0,2207,0,2319,4000,0,0,4000,6641,20987,36668,57375,0.03,10,51524,-11
1967,6,6/21/1967,43300,687,742,450,202,18600,19994,63981,110,0,2218,0,2328,4050,0,0,4050,6587,21621,36266,57603,0.03,10,51284,-12
1967,6,6/22/1967,41800,653,722,404,202,18700,20028,62481,113,0,2372,0,2485,4100,0,0,4100,6388,21266,34917,55896,0.04,11,49711,-12
1967,6,6/23/1967,40600,546,680,412,202,18300,19594,60740,120,0,2297,0,2417,4100,0,0,4100,6228,20740,33770,54223,0.04,11,48230,-12
1967,6,6/24/1967,38900,440,627,415,202,18000,19244,58584,121,0,2259,0,2380,4150,0,0,4150,6002,20169,32176,52054,0.04,11,46262,-13
1967,6,6/25/1967,36400,389,596,421,202,18400,19619,56408,120,0,2845,0,2965,4200,0,0,4200,5670,19594,29943,49243,0.05,13,43818,-12
1967,6,6/26/1967,34700,364,592,421,202,19200,20415,55479,117,0,2257,0,2374,4200,0,0,4200,5444,20755,28444,48905,0.04,12,42369,-15
1967,6,6/27/1967,34100,304,567,413,202,20200,21382,55786,112,0,2253,0,2365,4250,0,0,4250,5364,21619,27850,49171,0.04,12,42019,-17
1967,6,6/28/1967,33200,246,531,709,202,20900,22342,55788,121,0,2215,0,2336,4250,0,0,4250,5244,22488,27012,49202,0.04,12,41566,-18
1967,6,6/29/1967,33400,182,501,793,202,21200,22696,56278,124,0,2124,0,2248,4300,0,0,4300,9041,26694,23337,49730,0.04,12,41853,-19
1967,6,6/30/1967,32000,141,465,787,202,20800,22254,54395,132,0,1622,0,1754,4300,0,0,4300,11466,29171,19471,48341,0.03,11,40230,-20
1967,7,7/1/1967,31200,81,456,795,114,20400,21765,53046,139,0,1295,0,1434,4300,0,0,4300,11231,28767,18846,47312,0.02,11,39141,-21
1967,7,7/2/1967,30700,43,459,1010,114,20800,22383,53126,135,0,1358,0,1493,4300,0,0,4300,11085,29180,18454,47333,0.03,11,38961,-21
1967,7,7/3/1967,29900,52,432,1070,114,21100,22716,52668,125,0,1379,0,1504,4350,0,0,4350,10850,29235,17884,46814,0.03,11,38301,-22
1967,7,7/4/1967,29000,50,382,1190,114,21000,22686,51736,119,0,1378,0,1497,4350,0,0,4350,10587,28949,17245,45889,0.03,11,37434,-23
1967,7,7/5/1967,27900,47,360,1440,114,20300,22214,50161,126,0,1380,0,1506,4400,0,0,4400,10264,28112,16451,44255,0.03,12,36306,-22
1967,7,7/6/1967,25500,46,328,1180,114,19400,21022,46568,128,0,1363,0,1491,4400,0,0,4400,9561,26232,14753,40677,0.03,13,33298,-22
1967,7,7/7/1967,23600,48,292,914,114,18900,20220,43868,134,0,1363,0,1497,4400,0,0,4400,9004,24867,13412,37971,0.03,13,30923,-23
1967,7,7/8/1967,21700,50,260,1240,114,17900,19514,41264,132,0,1286,0,1418,4400,0,0,4400,8448,23684,12070,35446,0.03,14,28969,-22
1967,7,7/9/1967,20000,49,240,899,114,16900,18153,38202,137,0,1286,0,1423,4400,0,0,4400,7950,21820,10867,32379,0.03,15,26557,-22
1967,7,7/10/1967,18600,50,225,539,114,15800,16678,35328,137,0,1285,0,1422,4400,0,0,4400,7539,19935,9879,29506,0.04,16,24398,-21
1967,7,7/11/1967,17900,31,200,644,114,14400,15358,33289,137,0,1281,0,1418,4400,0,0,4400,7334,18414,9365,27471,0.04,17,23269,-18
1967,7,7/12/1967,18200,12,181,522,114,13600,14417,32629,140,0,1285,0,1425,4400,0,0,4400,7422,17554,9558,26804,0.04,18,23129,-16
1967,7,7/13/1967,18100,10,158,504,114,11900,12676,30786,140,0,2919,0,3059,4400,0,0,4400,7393,14150,9485,23327,0.09,24,22391,-4
1967,7,7/14/1967,18000,12,154,404,114,10300,10972,28984,139,0,3148,0,3287,4400,0,0,4400,7364,12189,9416,21297,0.11,27,21629,2
1967,7,7/15/1967,17800,10,144,932,114,8270,9460,27270,137,0,3083,0,3220,4400,0,0,4400,7305,10685,9273,19650,0.11,28,21235,7
1967,7,7/16/1967,17600,8,137,1020,114,6600,7871,25479,125,0,2843,0,2968,4400,0,0,4400,7246,9289,9130,18111,0.11,29,20529,12
1967,7,7/17/1967,16700,8,120,1020,114,7030,8284,24992,117,0,2783,0,2900,4400,0,0,4400,6983,9507,8493,17692,0.11,29,19763,10
1967,7,7/18/1967,16200,22,107,980,114,7540,8741,24963,117,0,2545,0,2662,4400,0,0,4400,6836,10055,8154,17901,0.1,28,19402,8
